timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603286875023,1,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24840,1,0,0
1603286875025,1,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24840,0,0,0
1603286875027,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25051,0,0,0
1603286875029,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286875032,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286875033,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286875036,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875037,95,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,92,0,0
1603286875179,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875180,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,41,0,0
1603286875234,2,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875236,3,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25052,3,0,0
1603286875239,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24841,2,0,0
1603286875242,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24841,0,0,0
1603286875244,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25052,0,0,0
1603286875247,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,0
1603286875249,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286875250,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286875253,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875254,97,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,94,0,0
1603286875404,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875406,42,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,41,0,0
1603286875461,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875462,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25053,2,0,0
1603286875465,1,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24842,1,0,0
1603286875467,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24842,0,0,0
1603286875470,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25053,0,0,0
1603286875472,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286875474,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286875475,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286875477,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875478,105,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,102,0,0
1603286875630,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875631,41,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,40,0,0
1603286875684,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875686,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25054,2,0,0
1603286875688,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24843,2,0,0
1603286875691,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24843,0,0,0
1603286875693,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25054,0,0,0
1603286875695,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286875698,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286875699,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286875701,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875702,100,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,98,0,0
1603286875852,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875854,45,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,44,0,0
1603286875911,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875912,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25055,2,0,0
1603286875915,1,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24844,1,0,0
1603286875917,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24844,0,0,0
1603286875919,3,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25055,0,0,0
1603286875922,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286875924,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286875926,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286875927,2,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286875929,104,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,102,0,0
1603286876081,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876082,46,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,44,0,0
1603286876140,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876141,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25056,2,0,0
1603286876143,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24845,2,0,0
1603286876145,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24845,0,0,0
1603286876148,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25056,0,0,0
1603286876150,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286876153,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286876154,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286876156,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876157,99,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,96,0,0
1603286876307,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876309,45,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,42,0,0
1603286876365,2,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876367,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25057,2,0,0
1603286876369,3,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24846,3,0,0
1603286876372,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24846,0,0,0
1603286876374,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25057,0,0,0
1603286876377,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286876379,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286876380,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286876382,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876383,99,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,96,0,0
1603286876532,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876534,44,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,43,0,0
1603286876590,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876591,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25058,2,0,0
1603286876593,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24847,2,0,0
1603286876595,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24847,0,0,0
1603286876598,1,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25058,0,0,0
1603286876600,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286876603,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286876604,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286876606,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876607,98,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,94,0,0
1603286876756,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876757,41,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,39,0,0
1603286876810,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876811,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25059,2,0,0
1603286876813,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24848,2,0,0
1603286876815,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24848,0,0,0
1603286876817,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25059,0,0,0
1603286876820,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286876823,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286876824,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286876826,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876827,105,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,102,0,0
1603286876979,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286876980,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,42,0,0
1603286877039,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877040,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25060,2,0,0
1603286877042,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24849,2,0,0
1603286877044,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24849,0,0,0
1603286877046,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25060,0,0,0
1603286877048,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286877051,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286877052,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286877054,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877056,107,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,105,0,0
1603286877211,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877212,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,41,0,0
1603286877266,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877267,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25061,2,0,0
1603286877269,3,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24850,3,0,0
1603286877272,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24850,0,0,0
1603286877274,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25061,0,0,0
1603286877276,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,0
1603286877278,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286877279,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286877281,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877282,96,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,93,0,0
1603286877428,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877429,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,42,0,0
1603286877483,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877485,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25062,2,0,0
1603286877487,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24851,2,0,0
1603286877490,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24851,0,0,0
1603286877492,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25062,0,0,0
1603286877494,3,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286877497,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286877498,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286877500,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877501,103,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,100,0,0
1603286877651,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877652,41,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,40,0,0
1603286877705,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877706,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25063,2,0,0
1603286877708,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24852,2,0,0
1603286877710,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24852,0,0,0
1603286877712,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25063,0,0,0
1603286877714,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286877716,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286877717,2,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,2,0,0
1603286877719,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877721,100,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,97,0,0
1603286877871,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877872,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,42,0,0
1603286877928,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877929,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25064,2,0,0
1603286877931,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24853,2,0,0
1603286877934,1,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24853,0,0,0
1603286877936,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25064,0,0,0
1603286877939,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,0
1603286877941,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286877942,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286877943,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286877944,99,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,97,0,0
1603286878091,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286878092,43,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,41,0,0
1603286878147,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286878148,2,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25065,2,0,0
1603286878150,2,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24854,2,0,0
1603286878152,2,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24854,0,0,0
1603286878155,2,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25065,0,0,0
1603286878157,2,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,2,0,1
1603286878160,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
1603286878161,1,Create a task,201,,Spike test 1-501,text,true,,324,322,1,1,http://localhost:9094/tasks/create,1,0,0
1603286878163,0,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286878164,97,Read list,200,,Spike test 1-501,text,true,,179873,186,1,1,http://localhost:9094/tdLists/read,94,0,0
1603286878311,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286878313,47,Read tasks,200,,Spike test 1-501,text,true,,68161,184,1,1,http://localhost:9094/tasks/read,46,0,0
1603286878373,0,Debug Sampler,200,OK,Spike test 1-501,text,true,,55319,0,1,1,null,0,0,0
1603286878374,1,Update list,202,,Spike test 1-501,text,true,,342,288,1,1,http://localhost:9094/tdLists/update/25066,1,0,0
1603286878376,1,Update task,202,,Spike test 1-501,text,true,,321,268,1,1,http://localhost:9094/tasks/update/24855,1,0,0
1603286878378,1,Delete task,204,,Spike test 1-501,,true,,191,214,1,1,http://localhost:9094/tasks/delete/24855,0,0,0
1603286878380,1,Delete list,204,,Spike test 1-501,,true,,191,216,1,1,http://localhost:9094/tdLists/delete/25066,0,0,0
1603286878382,1,create a list,201,,Spike test 1-501,text,true,,341,278,1,1,http://localhost:9094/tdLists/create,1,0,0
1603286878384,1,Debug Sampler,200,OK,Spike test 1-501,text,true,,55316,0,1,1,null,0,0,0
